category,sample_id,has_front,has_back,panel_count,stitch_count
tee_2300,tee_0MCVNQPQRI,1,1,6,12
tee_2300,tee_0MSGTHC1YS,1,1,6,12
tee_2300,tee_0P0RS6V4QQ,1,1,6,12
tee_2300,tee_0PJVJBXEUF,1,1,6,12
tee_2300,tee_0QNKWU57GU,1,1,6,12
tee_2300,tee_0RH177M3ID,1,1,6,12
tee_2300,tee_0S7QH4R40W,1,1,6,12
tee_2300,tee_0SEV9S08FG,1,1,6,12
tee_2300,tee_0T779HGTUQ,1,1,6,12
tee_2300,tee_0TK7V7T8NN,1,1,6,12
tee_2300,tee_0U0ZY2U5I5,1,1,6,12
tee_2300,tee_0UHGSL7BRR,1,1,6,12
tee_2300,tee_0V6OIA5KQN,1,1,6,12
tee_2300,tee_0VG83E8HSY,1,1,6,12
tee_2300,tee_0VGZ9ZJVUK,1,1,6,12
tee_2300,tee_0WN96KFYJR,1,1,6,12
tee_2300,tee_0ZMCHOZMIK,1,1,6,12
tee_2300,tee_0ZOY19NY3R,1,1,6,12
tee_2300,tee_0ZRQZUDGMX,1,1,6,12
tee_2300,tee_100SK9B7BW,1,1,6,12
tee_2300,tee_102WD7PWFL,1,1,6,12
tee_2300,tee_10335QESWD,1,1,6,12
tee_2300,tee_106916JPCQ,1,1,6,12
tee_2300,tee_108BW62HVU,1,1,6,12
tee_2300,tee_10A7IZDRDD,1,1,6,12
tee_2300,tee_10MC2XHN4L,1,1,6,12
tee_2300,tee_11V7HS7VWD,1,1,6,12
tee_2300,tee_122QSS7TMK,1,1,6,12
tee_2300,tee_128YOEZWEK,1,1,6,12
tee_2300,tee_12BU6G4A3V,1,1,6,12
tee_2300,tee_12FR2MCETM,1,1,6,12
tee_2300,tee_13FFGA9UIJ,1,1,6,12
tee_2300,tee_14HAWX4P95,1,1,6,12
tee_2300,tee_15M7SUCZFR,1,1,6,12
tee_2300,tee_16DIBPJYZU,1,1,6,12
tee_2300,tee_17SYMKZ5OB,1,1,6,12
tee_2300,tee_17ZOXII5ZY,1,1,6,12
tee_2300,tee_188LGRP792,1,1,6,12
tee_2300,tee_198L2V6RZ9,1,1,6,12
tee_2300,tee_1AELCOAV20,1,1,6,12
tee_2300,tee_1ASDYYDUC4,1,1,6,12
tee_2300,tee_1B03K71E3C,1,1,6,12
tee_2300,tee_1BEN0BQNLB,1,1,6,12
tee_2300,tee_1BIYXHKYLA,1,1,6,12
tee_2300,tee_1C67KI7DVG,1,1,6,12
tee_2300,tee_1D1NXZVYSI,1,1,6,12
tee_2300,tee_1EIB5DRWBT,1,1,6,12
tee_2300,tee_1EQ8T5HVJD,1,1,6,12
tee_2300,tee_1G5OE6C7ZU,1,1,6,12
tee_2300,tee_1GRBM0KVH3,1,1,6,12
tee_2300,tee_1HE48CFPNF,1,1,6,12
tee_2300,tee_1HGR3WCJTM,1,1,6,12
tee_2300,tee_1HNZL2N5N1,1,1,6,12
tee_2300,tee_1IEBH8Q017,1,1,6,12
tee_2300,tee_1ITM5D2O41,1,1,6,12
tee_2300,tee_1L4YFAZMAE,1,1,6,12
tee_2300,tee_1LKPISZYHT,1,1,6,12
tee_2300,tee_1MK0GJ6DKC,1,1,6,12
tee_2300,tee_1MWCTRN0EU,1,1,6,12
tee_2300,tee_1O4WUUOSUP,1,1,6,12
tee_2300,tee_1PGCTNFNRY,1,1,6,12
tee_2300,tee_1PVXSI6CHO,1,1,6,12
tee_2300,tee_1QK6PLQI5K,1,1,6,12
tee_2300,tee_1QRXB76K5J,1,1,6,12
tee_2300,tee_1QS0U8LYW4,1,1,6,12
tee_2300,tee_1S1YI9XRJC,1,1,6,12
tee_2300,tee_1SPNM51L72,1,1,6,12
tee_2300,tee_1SZSXJZ82B,1,1,6,12
tee_2300,tee_1UISP82X6D,1,1,6,12
tee_2300,tee_1V22ESWJKR,1,1,6,12
tee_2300,tee_1VOGXGYLZM,1,1,6,12
tee_2300,tee_1VWU7DFK6Q,1,1,6,12
tee_2300,tee_1WJI285E40,1,1,6,12
tee_2300,tee_1WL748676L,1,1,6,12
tee_2300,tee_1WMY9BIAD9,1,1,6,12
tee_2300,tee_1WSFHEKEY0,1,1,6,12
tee_2300,tee_1X3MD9INV5,1,1,6,12
tee_2300,tee_1Y0ULHWFGS,1,1,6,12
tee_2300,tee_1Z95QBWD43,1,1,6,12
tee_2300,tee_1ZFC9KJSAV,1,1,6,12
tee_2300,tee_1ZP0ZQ9TR8,1,1,6,12
tee_2300,tee_20DMQETRC8,1,1,6,12
tee_2300,tee_20WYMTEY0Y,1,1,6,12
tee_2300,tee_21LEESCO6Z,1,1,6,12
tee_2300,tee_2232KY6G2L,1,1,6,12
tee_2300,tee_22EFHW47M4,1,1,6,12
tee_2300,tee_22R9P5O851,1,1,6,12
tee_2300,tee_2340KMUVQJ,1,1,6,12
tee_2300,tee_23JWAAK0VE,1,1,6,12
tee_2300,tee_23MZA6EZ73,1,1,6,12
tee_2300,tee_23RQPEQ3QW,1,1,6,12
tee_2300,tee_241KTVM44A,1,1,6,12
tee_2300,tee_246OVMU3Q9,1,1,6,12
tee_2300,tee_251WTNQFX5,1,1,6,12
tee_2300,tee_25C9G7PCTU,1,1,6,12
tee_2300,tee_25R50I6KW7,1,1,6,12
tee_2300,tee_25S9SMPUCL,1,1,6,12
tee_2300,tee_262MNJEZZF,1,1,6,12
tee_2300,tee_26K6I6N3VM,1,1,6,12
tee_2300,tee_271DGYO5EC,1,1,6,12
tee_2300,tee_277BQ5K93K,1,1,6,12
tee_2300,tee_2784D8QE4U,1,1,6,12
tee_2300,tee_27YMLFBCJW,1,1,6,12
tee_2300,tee_28H8HB0X1S,1,1,6,12
tee_2300,tee_28LHK3PYKV,1,1,6,12
tee_2300,tee_28V0L7CT1U,1,1,6,12
tee_2300,tee_29MINSU8HE,1,1,6,12
tee_2300,tee_2AN667XWV5,1,1,6,12
tee_2300,tee_2AU1O276BQ,1,1,6,12
tee_2300,tee_2BNTC88T4A,1,1,6,12
tee_2300,tee_2BTKLABQYE,1,1,6,12
tee_2300,tee_2BV15V96KY,1,1,6,12
tee_2300,tee_2BYSG9TME1,1,1,6,12
tee_2300,tee_2CEDJVS10D,1,1,6,12
tee_2300,tee_2CSETET6XJ,1,1,6,12
tee_2300,tee_2D2A7EREKC,1,1,6,12
tee_2300,tee_2DMZ8FS90U,1,1,6,12
tee_2300,tee_2DOD6EUC18,1,1,6,12
tee_2300,tee_2EF3QJGKO8,1,1,6,12
tee_2300,tee_2ENQ5VBW0X,1,1,6,12
tee_2300,tee_2FXY1K6NKS,1,1,6,12
tee_2300,tee_2IKYJB5FWY,1,1,6,12
tee_2300,tee_2IL0VKP3WD,1,1,6,12
tee_2300,tee_2KC5C5LIC6,1,1,6,12
tee_2300,tee_2KVIBQPGMP,1,1,6,12
tee_2300,tee_2LKGLEZMYW,1,1,6,12
tee_2300,tee_2M5XGDFBAT,1,1,6,12
tee_2300,tee_2OH7CUQGNW,1,1,6,12
tee_2300,tee_2OOLT7PK61,1,1,6,12
tee_2300,tee_2OXKFV9667,1,1,6,12
tee_2300,tee_2PDWRRHJ2V,1,1,6,12
tee_2300,tee_2PYWE1ZSY5,1,1,6,12
tee_2300,tee_2QS13EVG52,1,1,6,12
tee_2300,tee_2RP4FYXJKE,1,1,6,12
tee_2300,tee_2S8WNUEAH4,1,1,6,12
tee_2300,tee_2TOLIKRA3J,1,1,6,12
tee_2300,tee_2TPV5VG6RA,1,1,6,12
tee_2300,tee_2UKXA9Q4IC,1,1,6,12
tee_2300,tee_2V28ON6B15,1,1,6,12
tee_2300,tee_2V631XCV9J,1,1,6,12
tee_2300,tee_2V7Y9PU3D5,1,1,6,12
tee_2300,tee_2VBQV4UE3B,1,1,6,12
tee_2300,tee_2VG3PCDAMU,1,1,6,12
tee_2300,tee_2VY4C3HSNS,1,1,6,12
tee_2300,tee_2XEFP3P4DJ,1,1,6,12
tee_2300,tee_2XEZSJT2Q2,1,1,6,12
tee_2300,tee_2YD6BXJG6R,1,1,6,12
tee_2300,tee_2YMRUY70XT,1,1,6,12
tee_2300,tee_30R1Y2NJBK,1,1,6,12
tee_2300,tee_30Z5U2S28R,1,1,6,12
tee_2300,tee_32LIBDETKL,1,1,6,12
tee_2300,tee_32QXX7910V,1,1,6,12
tee_2300,tee_33C7WQ9Z8J,1,1,6,12
tee_2300,tee_33L4C5P13Y,1,1,6,12
tee_2300,tee_33RLUB5K3Y,1,1,6,12
tee_2300,tee_34DWLPDG76,1,1,6,12
tee_2300,tee_34XVNRGAA5,1,1,6,12
tee_2300,tee_35AKXGMUOL,1,1,6,12
tee_2300,tee_36PFFRJAQD,1,1,6,12
tee_2300,tee_36TT5NVIUL,1,1,6,12
tee_2300,tee_38BY194CSB,1,1,6,12
tee_2300,tee_38DE7Z0054,1,1,6,12
tee_2300,tee_39AKZHM4VJ,1,1,6,12
tee_2300,tee_39KS35JZE7,1,1,6,12
tee_2300,tee_3B0LBO66S8,1,1,6,12
tee_2300,tee_3B31T0N68X,1,1,6,12
tee_2300,tee_3BDQR565J9,1,1,6,12
tee_2300,tee_3BFPDS3AH0,1,1,6,12
tee_2300,tee_3BZ468QEF0,1,1,6,12
tee_2300,tee_3CKPD0E7RK,1,1,6,12
tee_2300,tee_3DWOUGZZAY,1,1,6,12
tee_2300,tee_3FGA63ZSID,1,1,6,12
tee_2300,tee_3I9013EJG7,1,1,6,12
tee_2300,tee_3IWFSPM5WH,1,1,6,12
tee_2300,tee_3J1XSDI8IF,1,1,6,12
tee_2300,tee_3JAXP38LYL,1,1,6,12
tee_2300,tee_3L8J9PK26F,1,1,6,12
tee_2300,tee_3M00L4B9ZM,1,1,6,12
tee_2300,tee_3M99F6KNB1,1,1,6,12
tee_2300,tee_3NM4YZAVGM,1,1,6,12
tee_2300,tee_3NYFF66NLA,1,1,6,12
tee_2300,tee_3O9CESE23G,1,1,6,12
tee_2300,tee_3PGEEDWC05,1,1,6,12
tee_2300,tee_3PZQVXBWR5,1,1,6,12
tee_2300,tee_3Q7SVZ8UHZ,1,1,6,12
tee_2300,tee_3QCVT11X6N,1,1,6,12
tee_2300,tee_3R33Z8VF8S,1,1,6,12
tee_2300,tee_3R4MFIUY9F,1,1,6,12
tee_2300,tee_3RI7YN3VAP,1,1,6,12
tee_2300,tee_3ROMRMC0DA,1,1,6,12
tee_2300,tee_3RTXQOZF19,1,1,6,12
tee_2300,tee_3RU63P2EU4,1,1,6,12
tee_2300,tee_3RWKTEXXXH,1,1,6,12
tee_2300,tee_3RZUPNVFGX,1,1,6,12
tee_2300,tee_3SS5YY4G1M,1,1,6,12
tee_2300,tee_3UG151F5DB,1,1,6,12
tee_2300,tee_3W7ZOAI7NK,1,1,6,12
tee_2300,tee_3X5S4W2FDO,1,1,6,12
tee_2300,tee_3XQGKJ9V1Z,1,1,6,12
tee_2300,tee_3Z9MVWEA8R,1,1,6,12
tee_2300,tee_40R2OUSLAY,1,1,6,12
tee_2300,tee_41XWRZ35GR,1,1,6,12
tee_2300,tee_42PMQ6U6OQ,1,1,6,12
tee_2300,tee_42WE9HWI6N,1,1,6,12
tee_2300,tee_43LRWI34HR,1,1,6,12
tee_2300,tee_44EIZUCOXW,1,1,6,12
tee_2300,tee_44PADNB509,1,1,6,12
tee_2300,tee_45AM3HLO8A,1,1,6,12
tee_2300,tee_45B2PJXK41,1,1,6,12
tee_2300,tee_45GK1UQART,1,1,6,12
tee_2300,tee_45N4C7SNL1,1,1,6,12
tee_2300,tee_46HJOIK8K8,1,1,6,12
tee_2300,tee_47TBHYGTUC,1,1,6,12
tee_2300,tee_480SJMWZQQ,1,1,6,12
tee_2300,tee_48D9U0D81Y,1,1,6,12
tee_2300,tee_48KAYXK9GT,1,1,6,12
tee_2300,tee_4A1R6LC0E1,1,1,6,12
tee_2300,tee_4AV1OVJW20,1,1,6,12
tee_2300,tee_4B89H7CUGI,1,1,6,12
tee_2300,tee_4BHT3CN2HQ,1,1,6,12
tee_2300,tee_4BI7PWBXYQ,1,1,6,12
tee_2300,tee_4BINI6JYES,1,1,6,12
tee_2300,tee_4BPJLI4X9I,1,1,6,12
tee_2300,tee_4CEG5QUYFJ,1,1,6,12
tee_2300,tee_4CSZCSYSU6,1,1,6,12
tee_2300,tee_4CWBH09TD7,1,1,6,12
tee_2300,tee_4DHRKLKOH5,1,1,6,12
tee_2300,tee_4DNXV4UH2E,1,1,6,12
tee_2300,tee_4E50A29Z7Z,1,1,6,12
tee_2300,tee_4EOB3WVEK0,1,1,6,12
tee_2300,tee_4EWSSEGXKK,1,1,6,12
tee_2300,tee_4EYOSBSB4L,1,1,6,12
tee_2300,tee_4F8OU8ME4V,1,1,6,12
tee_2300,tee_4GBHD3FUIJ,1,1,6,12
tee_2300,tee_4HJ0B4H4HL,1,1,6,12
tee_2300,tee_4IH1SUCEX2,1,1,6,12
tee_2300,tee_4J0OMLKQOP,1,1,6,12
tee_2300,tee_4J4OLZAGO2,1,1,6,12
tee_2300,tee_4JL8CBA4TN,1,1,6,12
tee_2300,tee_4LA561XA8E,1,1,6,12
tee_2300,tee_4LU7KG03UQ,1,1,6,12
tee_2300,tee_4M0T0VUFBH,1,1,6,12
tee_2300,tee_4O9RQ9JWYD,1,1,6,12
tee_2300,tee_4OFG3KGWU9,1,1,6,12
tee_2300,tee_4OFQ6EEDXH,1,1,6,12
tee_2300,tee_4OTCC3OZKB,1,1,6,12
tee_2300,tee_4P46UZAPTN,1,1,6,12
tee_2300,tee_4PXG9ERGTL,1,1,6,12
tee_2300,tee_4PZFO7YN3T,1,1,6,12
tee_2300,tee_4Q71NUZQO0,1,1,6,12
tee_2300,tee_4RDIM02IR1,1,1,6,12
tee_2300,tee_4RJZQBUC4B,1,1,6,12
tee_2300,tee_4RK8B05V5M,1,1,6,12
tee_2300,tee_4S9KRBOGBZ,1,1,6,12
tee_2300,tee_4T2QCOPOLS,1,1,6,12
tee_2300,tee_4TCR7YGKCD,1,1,6,12
tee_2300,tee_4UGG1L1W31,1,1,6,12
tee_2300,tee_4V3YGCG08D,1,1,6,12
tee_2300,tee_4VWWPRA5UH,1,1,6,12
tee_2300,tee_4WS4WS76CH,1,1,6,12
tee_2300,tee_4XCA1UGAEB,1,1,6,12
tee_2300,tee_4XCCRFFF6V,1,1,6,12
tee_2300,tee_4XVFXQNSK9,1,1,6,12
tee_2300,tee_4ZGNZMAHK1,1,1,6,12
tee_2300,tee_52BHKT7O4D,1,1,6,12
tee_2300,tee_53MW43C9M4,1,1,6,12
tee_2300,tee_54N4L37BKV,1,1,6,12
tee_2300,tee_559ZWF3ZV1,1,1,6,12
tee_2300,tee_55DZOMS306,1,1,6,12
tee_2300,tee_55GLXV3KZX,1,1,6,12
tee_2300,tee_55OMG96GJ9,1,1,6,12
tee_2300,tee_565GYAL68W,1,1,6,12
tee_2300,tee_569AKV316P,1,1,6,12
tee_2300,tee_56NXNY4HGE,1,1,6,12
tee_2300,tee_576FQ9EJ26,1,1,6,12
tee_2300,tee_57C1PUEKLV,1,1,6,12
tee_2300,tee_57LQM9P6H9,1,1,6,12
tee_2300,tee_57R3ATTZHJ,1,1,6,12
tee_2300,tee_57RNLEK8FB,1,1,6,12
tee_2300,tee_57TJHHILBQ,1,1,6,12
tee_2300,tee_58UC283MTL,1,1,6,12
tee_2300,tee_59KUB3NCYQ,1,1,6,12
tee_2300,tee_5AECVC8F6K,1,1,6,12
tee_2300,tee_5BCFH2EZ6R,1,1,6,12
tee_2300,tee_5BL2C1YYPI,1,1,6,12
tee_2300,tee_5CCZNFXAFQ,1,1,6,12
tee_2300,tee_5CJJAK12CK,1,1,6,12
tee_2300,tee_5DAVBTBBA1,1,1,6,12
tee_2300,tee_5DBDI283F0,1,1,6,12
tee_2300,tee_5EHANTPNYK,1,1,6,12
tee_2300,tee_5EHWHT2JKJ,1,1,6,12
tee_2300,tee_5I49IL76D6,1,1,6,12
tee_2300,tee_5I73045Y1I,1,1,6,12
tee_2300,tee_5JZ6F1JTGY,1,1,6,12
tee_2300,tee_5K5X7A1E5Y,1,1,6,12
tee_2300,tee_5K89GEI9GG,1,1,6,12
tee_2300,tee_5KRK57S1KX,1,1,6,12
tee_2300,tee_5L2663OVHL,1,1,6,12
tee_2300,tee_5M99YTAHFN,1,1,6,12
tee_2300,tee_5MGGKC6SPG,1,1,6,12
tee_2300,tee_5N1HJL5D5N,1,1,6,12
tee_2300,tee_5O25HUPGXC,1,1,6,12
tee_2300,tee_5OL17I6MZ8,1,1,6,12
tee_2300,tee_5QZS06B5PM,1,1,6,12
tee_2300,tee_5QZVCKM2SS,1,1,6,12
tee_2300,tee_5R2E2RNWZC,1,1,6,12
tee_2300,tee_5S6Y1KTTKF,1,1,6,12
tee_2300,tee_5SMHH0MK4J,1,1,6,12
tee_2300,tee_5ST5JDDOH9,1,1,6,12
tee_2300,tee_5TKKRAXZ0P,1,1,6,12
tee_2300,tee_5TP179VE21,1,1,6,12
tee_2300,tee_5TPFF3YGLP,1,1,6,12
tee_2300,tee_5U8G0ZU3LH,1,1,6,12
tee_2300,tee_5U9MARGB9D,1,1,6,12
tee_2300,tee_5W87OK1ZDS,1,1,6,12
tee_2300,tee_5WJ8FBT25O,1,1,6,12
tee_2300,tee_5WPCRMCIWG,1,1,6,12
tee_2300,tee_5WTN5HVKQB,1,1,6,12
tee_2300,tee_5WYVZ9IVUD,1,1,6,12
tee_2300,tee_5ZCKNZG5U2,1,1,6,12
tee_2300,tee_5ZJRN7AM2M,1,1,6,12
tee_2300,tee_60FI74VKNJ,1,1,6,12
tee_2300,tee_60SOWTKRFY,1,1,6,12
tee_2300,tee_618RAQM4YY,1,1,6,12
tee_2300,tee_61IHYN7KCG,1,1,6,12
tee_2300,tee_62UOUHA5CG,1,1,6,12
tee_2300,tee_636X6R3317,1,1,6,12
tee_2300,tee_63QTX9U14F,1,1,6,12
tee_2300,tee_66FV2IFBUY,1,1,6,12
tee_2300,tee_66L224NE0R,1,1,6,12
tee_2300,tee_66Q2PL2111,1,1,6,12
tee_2300,tee_67CTEUJT1J,1,1,6,12
tee_2300,tee_67G9HG7NWC,1,1,6,12
tee_2300,tee_6812NE4HWL,1,1,6,12
tee_2300,tee_68JC0ZMA8C,1,1,6,12
tee_2300,tee_691VAXIEES,1,1,6,12
tee_2300,tee_69K5VFJVV5,1,1,6,12
tee_2300,tee_6A5G8EIJ26,1,1,6,12
tee_2300,tee_6AGGBRXEAJ,1,1,6,12
tee_2300,tee_6B9ML9C4RA,1,1,6,12
tee_2300,tee_6BHIN845CG,1,1,6,12
tee_2300,tee_6BS8ZQKO9U,1,1,6,12
tee_2300,tee_6C9LV47F7B,1,1,6,12
tee_2300,tee_6DT8O35ECW,1,1,6,12
tee_2300,tee_6F1DVBSN91,1,1,6,12
tee_2300,tee_6FT12TSCQL,1,1,6,12
tee_2300,tee_6FYGUG8O28,1,1,6,12
tee_2300,tee_6GLMNM9B5W,1,1,6,12
tee_2300,tee_6GR6EM4PP8,1,1,6,12
tee_2300,tee_6HSLKJSBNK,1,1,6,12
tee_2300,tee_6IKQRUY0K0,1,1,6,12
tee_2300,tee_6ISK3D13QT,1,1,6,12
tee_2300,tee_6IVRW9DD99,1,1,6,12
tee_2300,tee_6KO28B82WK,1,1,6,12
tee_2300,tee_6L1XLK43LJ,1,1,6,12
tee_2300,tee_6LE04BA4BV,1,1,6,12
tee_2300,tee_6LZ9P1V3S8,1,1,6,12
tee_2300,tee_6M24521I4K,1,1,6,12
tee_2300,tee_6N28C83LTA,1,1,6,12
tee_2300,tee_6NCYHW99PJ,1,1,6,12
tee_2300,tee_6O3ZXJQB3Z,1,1,6,12
tee_2300,tee_6OB0EL2555,1,1,6,12
tee_2300,tee_6ORGUFOMW6,1,1,6,12
tee_2300,tee_6OSBJGWJOD,1,1,6,12
tee_2300,tee_6PFJ2TM8HU,1,1,6,12
tee_2300,tee_6PNSUE3WZT,1,1,6,12
tee_2300,tee_6QBJB6Z81D,1,1,6,12
tee_2300,tee_6QDS5CTDN4,1,1,6,12
tee_2300,tee_6RGYF4VEK4,1,1,6,12
tee_2300,tee_6SLROKSUL8,1,1,6,12
tee_2300,tee_6T4P7AIM90,1,1,6,12
tee_2300,tee_6TNRXNJ66Z,1,1,6,12
tee_2300,tee_6UQE80WG2B,1,1,6,12
tee_2300,tee_6URBWBZY2B,1,1,6,12
tee_2300,tee_6V4UH8LTJE,1,1,6,12
tee_2300,tee_6VIDU04ZIT,1,1,6,12
tee_2300,tee_6W25519BE8,1,1,6,12
tee_2300,tee_6WKGLHY19G,1,1,6,12
tee_2300,tee_6X0ILU96RD,1,1,6,12
tee_2300,tee_6X1AT99NIQ,1,1,6,12
tee_2300,tee_6XZ6YIQ8XN,1,1,6,12
tee_2300,tee_6YOAYIDNEK,1,1,6,12
tee_2300,tee_6YY5WPPD1X,1,1,6,12
tee_2300,tee_6Z6AVQ8Y1E,1,1,6,12
tee_2300,tee_6Z73TCKVF8,1,1,6,12
tee_2300,tee_6ZE7RH1PVT,1,1,6,12
tee_2300,tee_70FWC7FLCA,1,1,6,12
tee_2300,tee_70I4MZUBC8,1,1,6,12
tee_2300,tee_70OVA0H6TK,1,1,6,12
tee_2300,tee_719IE5VSL4,1,1,6,12
tee_2300,tee_71E07UIRP8,1,1,6,12
tee_2300,tee_72DPBQCTB0,1,1,6,12
tee_2300,tee_72FISGOJNW,1,1,6,12
tee_2300,tee_731KKKV5WK,1,1,6,12
tee_2300,tee_7339OH6Y7W,1,1,6,12
tee_2300,tee_74ES982XFN,1,1,6,12
tee_2300,tee_75LMY6D6S6,1,1,6,12
tee_2300,tee_76J8XZWL5C,1,1,6,12
tee_2300,tee_7716ERJFGV,1,1,6,12
tee_2300,tee_776B5J5BPU,1,1,6,12
tee_2300,tee_777YNAUHS3,1,1,6,12
tee_2300,tee_788VMYT25O,1,1,6,12
tee_2300,tee_78JYS1SN48,1,1,6,12
tee_2300,tee_78YXGV6FBN,1,1,6,12
tee_2300,tee_79608327XT,1,1,6,12
tee_2300,tee_79L98QP8K6,1,1,6,12
tee_2300,tee_7B80JK3RI8,1,1,6,12
tee_2300,tee_7BFQB7PEQA,1,1,6,12
tee_2300,tee_7BS3VZVVG8,1,1,6,12
tee_2300,tee_7CMGHOI474,1,1,6,12
tee_2300,tee_7CRAFA0VJN,1,1,6,12
tee_2300,tee_7DHQ16WJPD,1,1,6,12
tee_2300,tee_7E7PK4S1EW,1,1,6,12
tee_2300,tee_7EE3AY5BSK,1,1,6,12
tee_2300,tee_7EG7DT8YJP,1,1,6,12
tee_2300,tee_7ENG0UNM82,1,1,6,12
tee_2300,tee_7FCY34UJWT,1,1,6,12
tee_2300,tee_7FGU5CJMY8,1,1,6,12
tee_2300,tee_7FXMHV1ATM,1,1,6,12
tee_2300,tee_7G0EENAUDO,1,1,6,12
tee_2300,tee_7G93LPAY7D,1,1,6,12
tee_2300,tee_7HBEYMKMJ5,1,1,6,12
tee_2300,tee_7HSQBRDAHV,1,1,6,12
tee_2300,tee_7HYD0YS9VG,1,1,6,12
tee_2300,tee_7IALK73XH4,1,1,6,12
tee_2300,tee_7IDGBHB2UI,1,1,6,12
tee_2300,tee_7IJUHEMRSA,1,1,6,12
tee_2300,tee_7J2T9FOBU1,1,1,6,12
tee_2300,tee_7K2JMV0WS9,1,1,6,12
tee_2300,tee_7L7OFVTUMY,1,1,6,12
tee_2300,tee_7L8ELJGDN1,1,1,6,12
tee_2300,tee_7LT7DCLV31,1,1,6,12
tee_2300,tee_7NAX1CN6QG,1,1,6,12
tee_2300,tee_7NIBJ6UY7C,1,1,6,12
tee_2300,tee_7NJLHJ4E9W,1,1,6,12
tee_2300,tee_7NMD2DEKXD,1,1,6,12
tee_2300,tee_7OFH581CHX,1,1,6,12
tee_2300,tee_7P2F18S4MA,1,1,6,12
tee_2300,tee_7PSBVXSWBA,1,1,6,12
tee_2300,tee_7PYB1RGRY9,1,1,6,12
tee_2300,tee_7RBDJCR0PR,1,1,6,12
tee_2300,tee_7RE9QL51IV,1,1,6,12
tee_2300,tee_7TZNDH1F5L,1,1,6,12
tee_2300,tee_7ULYZIJX7Q,1,1,6,12
tee_2300,tee_7WBSSR1BOJ,1,1,6,12
tee_2300,tee_7X3ZKP63TB,1,1,6,12
tee_2300,tee_7YHZUA6DMM,1,1,6,12
tee_2300,tee_7Z0A0ZLAOZ,1,1,6,12
tee_2300,tee_7ZJY2DLQDY,1,1,6,12
tee_2300,tee_7ZW1NDXHZ2,1,1,6,12
tee_2300,tee_80CJ1U0RSC,1,1,6,12
tee_2300,tee_81M0YTV7SN,1,1,6,12
tee_2300,tee_833JESZYQF,1,1,6,12
tee_2300,tee_83N5HN0HPU,1,1,6,12
tee_2300,tee_844H2LR45T,1,1,6,12
tee_2300,tee_84TKEIV9XA,1,1,6,12
tee_2300,tee_8529ALVOVC,1,1,6,12
tee_2300,tee_85RSJEE9TV,1,1,6,12
tee_2300,tee_8660ERWPNP,1,1,6,12
tee_2300,tee_86AEOXVLDS,1,1,6,12
tee_2300,tee_86K2FOUZOV,1,1,6,12
tee_2300,tee_8745OJKM0X,1,1,6,12
tee_2300,tee_87BEZPMC44,1,1,6,12
tee_2300,tee_87BQVHP7ZE,1,1,6,12
tee_2300,tee_88HMY5FZTH,1,1,6,12
tee_2300,tee_893OZ8J5NG,1,1,6,12
tee_2300,tee_89V9MAKA1P,1,1,6,12
tee_2300,tee_89XS769NOI,1,1,6,12
tee_2300,tee_8AFEONQVBH,1,1,6,12
tee_2300,tee_8AMAXZXZ3B,1,1,6,12
tee_2300,tee_8ASYT1UP67,1,1,6,12
tee_2300,tee_8BGBU678QI,1,1,6,12
tee_2300,tee_8BI9I78LNU,1,1,6,12
tee_2300,tee_8CFPR8V1TD,1,1,6,12
tee_2300,tee_8CMUVWB06C,1,1,6,12
tee_2300,tee_8DIOKNR8MU,1,1,6,12
tee_2300,tee_8DO0TMWEN9,1,1,6,12
tee_2300,tee_8DR2XAI3HB,1,1,6,12
tee_2300,tee_8DXV4VXV4L,1,1,6,12
tee_2300,tee_8ESDS47GNF,1,1,6,12
tee_2300,tee_8EWIM2HHQZ,1,1,6,12
tee_2300,tee_8FXI4MK2N2,1,1,6,12
tee_2300,tee_8GAMEZXCEL,1,1,6,12
tee_2300,tee_8GBTEXYLM6,1,1,6,12
tee_2300,tee_8GQC2WPZ8A,1,1,6,12
tee_2300,tee_8H09G5J30C,1,1,6,12
tee_2300,tee_8IR154929I,1,1,6,12
tee_2300,tee_8LX7Y0WF5Q,1,1,6,12
tee_2300,tee_8M0GG1RUT3,1,1,6,12
tee_2300,tee_8NHR29Q0GX,1,1,6,12
tee_2300,tee_8OF0X4FB47,1,1,6,12
tee_2300,tee_8PFCQW5DIV,1,1,6,12
tee_2300,tee_8PO1YDKPJN,1,1,6,12
tee_2300,tee_8QMWQZ4BQP,1,1,6,12
tee_2300,tee_8TDPQUD35M,1,1,6,12
tee_2300,tee_8TESWUD6KN,1,1,6,12
tee_2300,tee_8UV7BD1KRM,1,1,6,12
tee_2300,tee_8V01176B38,1,1,6,12
tee_2300,tee_8V7OLX64LZ,1,1,6,12
tee_2300,tee_8VAJBTN7YF,1,1,6,12
tee_2300,tee_8VB553XXEP,1,1,6,12
tee_2300,tee_8VFN8WV7XR,1,1,6,12
tee_2300,tee_8VH1LG3RVU,1,1,6,12
tee_2300,tee_8VUZXI8AGU,1,1,6,12
tee_2300,tee_8VWSJBPXZO,1,1,6,12
tee_2300,tee_8WB8BQVDDN,1,1,6,12
tee_2300,tee_8WLIOBTDI0,1,1,6,12
tee_2300,tee_8XY55IBXAK,1,1,6,12
tee_2300,tee_8YY0DV8YPG,1,1,6,12
tee_2300,tee_8ZIEL6CZSV,1,1,6,12
